161002;1;материалы;0,00;0,00;;;;0,00
161002;4;фот;645,70;42,50;;;;688,20
161002;5;соц.стр.;146,60;9,70;;;;156,30
161002;7;накладные;904,00;97,80;;;;1001,80
161002;9;командировки;0,00;0,00;;;;0,00
161002;98;прибыль;339,20;30,00;;;;369,20
161002;99;выручка;2035,50;180,00;;;;2215,50
161002;99ндс;НДС;833,90;0,00;0,00;0,00;0,00;833,90
162901;1;материалы;0,00;0,00;;;;0,00
162901;4;фот;568,11;306,35;;;;874,46
162901;5;соц.стр.;128,96;69,54;;;;198,50
162901;7;накладные;795,36;704,61;;;;1499,97
162901;9;командировки;0,00;0,00;;;;0,00
162901;98;прибыль;298,49;216,10;;;;514,59
162901;99;выручка;1790,92;1296,60;;;;3087,52
162901;99ндс;НДС;784,51;0,00;0,00;0,00;0,00;784,51
171001;1;материалы;0,00;0,00;;;;0,00
171001;4;фот;60,07;154,94;;;;215,01
171001;5;соц.стр.;13,64;35,17;;;;48,81
171001;7;накладные;84,10;356,36;;;;440,46
171001;9;командировки;0,00;0,00;;;;0,00
171001;98;прибыль;31,56;109,29;;;;140,85
171001;99;выручка;189,37;655,76;;;;845,13
171001;99ндс;НДС;152,13;0,00;0,00;0,00;0,00;152,13
181201;1;материалы;0,00;0,00;;;;0,00
181201;4;фот;16879,38;0,00;;;;16879,38
181201;5;соц.стр.;4097,35;0,00;;;;4097,35
181201;7;накладные;18567,32;0,00;;;;18567,32
181201;9;командировки;301,43;0,00;;;;301,43
181201;98;прибыль;3954,28;0,00;;;;3954,28
181201;99;выручка;43799,76;0,00;;;;43799,76
181202;1;материалы;0,00;;;;;0,00
181202;4;фот;172396,51;;;;;172396,51
181202;5;соц.стр.;52201,66;;;;;52201,66
181202;7;накладные;224115,46;;;;;224115,46
181202;9;командировки;605,00;;;;;605,00
181202;98;прибыль;44871,36;;;;;44871,36
181202;99;выручка;494189,99;;;;;494189,99
181231;1;материалы;0,00;546776,44;;;;546776,44
181231;4;фот;30741,61;38489,67;;;;69231,28
181231;5;соц.стр.;9308,56;11654,67;;;;20963,23
181231;7;накладные;39964,10;76979,34;;;;116943,44
181231;9;командировки;744,00;0,00;;;;744,00
181231;98;прибыль;8001,43;12712,37;;;;20713,80
181231;99;выручка;88759,70;686612,49;;;;775372,19
181232;1;материалы;0,00;516861,56;;;;516861,56
181232;4;фот;24289,37;33550,52;;;;57839,89
181232;5;соц.стр.;7354,82;10159,10;;;;17513,92
181232;7;накладные;31576,18;67101,05;;;;98677,23
181232;9;командировки;457,60;0,00;;;;457,60
181232;98;прибыль;6322,04;11081,07;;;;17403,11
181232;99;выручка;70000,01;638753,30;;;;708753,31
181504;1;материалы;0,00;0,00;;;;0,00
181504;4;фот;71008,98;6881,38;;;;77890,36
181504;5;соц.стр.;21501,52;2083,68;;;;23585,20
181504;7;накладные;92311,68;13762,76;;;;106074,44
181504;9;командировки;1860,00;0,00;;;;1860,00
181504;98;прибыль;18482,22;2272,78;;;;20755,00
181504;99;выручка;205164,40;25000,60;;;;230165,00
181505;1;материалы;0,00;;;;;0,00
181505;4;фот;34360,20;;;;;34360,20
181505;5;соц.стр.;10404,27;;;;;10404,27
181505;7;накладные;44668,26;;;;;44668,26
181505;9;командировки;144,00;;;;;144,00
181505;98;прибыль;8943,27;;;;;8943,27
181505;99;выручка;98520,00;;;;;98520,00
190561;1;материалы;0,00;7593,50;;;;7593,50
190561;24;прочие прямые;275,75;0,00;0,00;0,00;0,00;275,75
190561;4;фот;6100,33;2618,89;;;;8719,22
190561;5;соц.стр.;1584,25;688,61;;;;2272,86
190561;7;накладные;8601,47;6718,91;;;;15320,38
190561;9;командировки;0,00;0,00;;;;0,00
190561;98;прибыль;4817,01;3769,09;;;;8586,10
190561;99;выручка;21378,81;21389,00;0,00;0,00;0,00;42767,81
190616;1;материалы;0,00;289,78;;;;289,78
190616;4;фот;8136,80;1403,49;;;;9540,29
190616;5;соц.стр.;2102,54;365,58;;;;2468,12
190616;7;накладные;12026,20;3762,78;;;;15788,98
190616;9;командировки;0,00;0,00;;;;0,00
190616;98;прибыль;4453,11;1106,37;;;;5559,48
190616;99;выручка;26718,65;6928,00;;;;33646,65
190617;1;материалы;0,00;0,00;;;;0,00
190617;4;фот;7780,79;1047,92;;;;8828,71
190617;5;соц.стр.;2034,00;274,55;;;;2308,55
190617;7;накладные;11499,99;2809,46;;;;14309,45
190617;9;командировки;0,00;0,00;;;;0,00
190617;98;прибыль;4262,95;826,39;;;;5089,34
190617;99;выручка;25577,73;4958,32;;;;30536,05
190637;1;материалы;1316,43;854,37;;;;2170,80
190637;4;фот;14938,85;3126,97;;;;18065,82
190637;5;соц.стр.;3843,06;808,28;;;;4651,34
190637;7;накладные;22079,62;8383,41;;;;30463,03
190637;9;командировки;41,34;0,00;;;;41,34
190637;98;прибыль;8454,79;4391,01;;;;12845,80
